sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"В это время появились новые более совершенные машины, и кто-ни будь имел счастье работать с ними.",0,-81.61132049560547,-3.8862533569335938,-25.251822437938856,-1,-1,-1,-1
Геофизики завершили и познакомили со своим исследованием научную общественность.,0,-54.9676251411438,-3.66450834274292,-20.979927235051548,-1,-1,-1,-1
"Я думаю, что он прав.",1,-18.275765419006348,-2.610823631286621,-10.496670836562146,-1,-1,-1,-1
"Вежливо и заискивающе улыбаясь, сидел Тальберг против германского лейтенанта и говорил по-немецки.",1,-80.47818613052368,-3.499051570892334,-23.46782033288296,-1,-1,-1,-1
"Ты забыл, что у меня сегодня день рождения.",1,-23.273897171020508,-2.327389717102051,-11.181938626433617,-1,-1,-1,-1
Она приняла его под свое покровительство.,1,-26.718271255493164,-3.339783906936645,-14.393773791158273,-1,-1,-1,-1
"Тут он взглянул на дверь в кабинет Берлиоза, бывшую около передней, и тут, как говорится, остолбенел.",0,-90.50876998901369,-3.3521766662597656,-23.71874360811825,-1,-1,-1,-1
Я поеду на дачу или к знакомым.,1,-37.4901008605957,-4.686262607574463,-20.196816853716843,-1,-1,-1,-1
"И неожиданные открытия, случающиеся стоит только выехать из города и свернуть на боковую дорогу.",1,-74.18420910835266,-3.904432058334351,-24.471662693225483,-1,-1,-1,-1
Они вместе заявили о невозможности работать.,1,-38.98217391967773,-5.568881988525391,-22.389379527871068,-1,-1,-1,-1
Я давно не брился.,1,-20.35487365722656,-3.3924789428710938,-12.533583631345216,-1,-1,-1,-1
"Когда я вхожу в этот огромный универмаг, я всегда теряюсь.",1,-40.701541900634766,-2.543846368789673,-14.940200522536644,-1,-1,-1,-1
Он не успел отправить письмо.,1,-23.336917877197266,-3.889486312866211,-14.369787640899604,-1,-1,-1,-1
Мои знакомые хотели прийти всем.,0,-41.93312644958496,-6.98885440826416,-25.820467182956648,-1,-1,-1,-1
"Роте выяснить обстановку, сама не вступая в бой.",0,-53.60244941711426,-4.4668707847595215,-23.299494504502693,-1,-1,-1,-1
Модель театра с фирменным фестивалем хороша и для города и театра.,0,-80.15929698944092,-5.3439531326293945,-30.595031415911787,-1,-1,-1,-1
Вкус к большой политике к нему пришел более позднее.,0,-54.05070114135742,-4.913700103759766,-24.66188942154619,-1,-1,-1,-1
"Когда в окнах заполыхал багровый закатный свет, то музыка оборвалась.",0,-56.67399740219116,-3.3337645530700684,-20.04318345482876,-1,-1,-1,-1
Он раздражен по любому поводу.,0,-27.190061569213867,-3.8842945098876953,-15.616589498412036,-1,-1,-1,-1
Я целовал ее три раза.,1,-26.28537654876709,-4.380896091461182,-16.18531123323423,-1,-1,-1,-1
Я принял его в свой дом.,1,-24.089905500411987,-3.4414150714874268,-13.836017410178638,-1,-1,-1,-1
Я сел у пирога с капустой и приготовился его резать.,1,-54.15848207473755,-4.166037082672119,-22.48896558770432,-1,-1,-1,-1
Ваня хотел свалить вину за разбитое окно на Петю.,1,-50.34995746612549,-3.5964255332946777,-20.022450449052364,-1,-1,-1,-1
"Трудно поверить, но с годами они все больше стесняются друг друга.",1,-48.16400170326233,-3.2109334468841557,-18.38313459038256,-1,-1,-1,-1
Картина изображает зимний пейзаж.,1,-26.505125999450684,-3.7864465713500977,-15.223197317279071,-1,-1,-1,-1
Поезд следует ни из чего.,0,-38.37851524353027,-5.482645034790039,-22.042668663735927,-1,-1,-1,-1
Наконец-то я ее увидел.,1,-17.10282802581787,-2.44326114654541,-9.822995209527088,-1,-1,-1,-1
"Очевидно, по мнению редакторов, различия между заблуждением и ложью не существует.",1,-60.13571834564209,-3.3408732414245605,-20.524436135539737,-1,-1,-1,-1
"Когда он с кем-нибудь едет в экспедицию, я спокойна.",1,-50.47102165222168,-3.6050729751586914,-20.07059352184238,-1,-1,-1,-1
"Тетка помогла устроиться шофером к одному важному человеку, но важного человека вскоре убили бандиты, и тогда Азат решил уехать насовсем.",1,-118.03315782546996,-4.070108890533447,-29.46740505836779,-1,-1,-1,-1
"Впереди, у багажного вагона, кто-то машет фонарем.",1,-51.648193359375,-3.228012084960937,-18.958357088770978,-1,-1,-1,-1
Пелагея и Афанасьевна слушали поодаль.,0,-45.55219650268555,-4.555219650268555,-21.885542496359644,-1,-1,-1,-1
Вы не хотите посмотреть мои картины?,1,-26.8103449344635,-3.8300492763519287,-15.398499561560657,-1,-1,-1,-1
"Сергей вешал карту, у него спроси.",1,-48.68611526489258,-6.085764408111572,-26.228378445294982,-1,-1,-1,-1
"Воланд, по своему обыкновению, находился в спальне, а где был кот –– неизвестно.",1,-81.06914520263672,-4.053457260131836,-25.8835944861862,-1,-1,-1,-1
"Лягте, пожалуйста, на тахту.",1,-28.971247673034668,-2.897124767303467,-13.919229385203847,-1,-1,-1,-1
"Для человека, даже находясь в состоянии угнетения, тоски и грусти, очень важна вера в светлое будущее, в то, что всё непременно будет хорошо.",0,-84.1532678604126,-2.7146215438842773,-20.07012073036984,-1,-1,-1,-1
"Мы пошли по аллее, которая вела к дому и засыпанной снегом.",0,-44.878013134002686,-2.9918675422668457,-17.128945403542897,-1,-1,-1,-1
Для него не существовал общезаводской распорядок дня.,1,-45.23408222198486,-4.112189292907715,-20.63910199659073,-1,-1,-1,-1
"Здесь пока тщательно не оденешься, из дому не выйдешь.",1,-49.57407188415527,-3.5410051345825195,-19.71390737571244,-1,-1,-1,-1
Где я имею право загорать голым?,1,-37.75088596343994,-4.19454288482666,-19.16662827979854,-1,-1,-1,-1
"Около самого его лица блестели два огромных глаза, и эти глаза пугали и притягивали его.",1,-63.94782066345215,-3.1973910331726074,-20.41713224175355,-1,-1,-1,-1
Она с негодованием приняла это известие.,0,-30.52669715881348,-3.815837144851685,-16.445464202883915,-1,-1,-1,-1
Квартира долго пользуется странной репутацией.,0,-46.78668594360352,-5.198520660400391,-23.75422443841927,-1,-1,-1,-1
Она хочет поговорить с неопределенным специалистом.,0,-45.1870231628418,-5.648377895355225,-24.34333357432517,-1,-1,-1,-1
"Иван думает, что своя фотография будет на выставке.",0,-50.19137382507324,-5.019137382507324,-24.114434190556608,-1,-1,-1,-1
"Мальчишек не столько беспокоило будущее их проекта, сколько его настоящее, потому что сейчас ребятам не хватало материалов для работы.",0,-94.72281336784364,-3.788912534713745,-26.138375044133745,-1,-1,-1,-1
Эта работа дала мне удовлетворение.,1,-25.498995780944824,-4.249832630157471,-15.701094564265489,-1,-1,-1,-1
Нет ли где поспать?,0,-31.033813953399655,-6.206762790679932,-20.62320470244877,-1,-1,-1,-1
Никто не заметил ее букета.,1,-30.47429895401001,-4.353471279144287,-17.50288853907958,-1,-1,-1,-1
Петя Иванов медленно обычно пишет контрольные работы.,0,-61.68516635894776,-6.168516635894775,-29.636624211176617,-1,-1,-1,-1
"Кому ты хочешь, чтобы я дал по шее?",1,-35.076027393341064,-3.188729763031006,-16.004253241033496,-1,-1,-1,-1
"Как только почувствуете, что он начинает раздражаться, немедленно не уходите.",0,-48.896141052246094,-3.056008815765381,-17.948168987853496,-1,-1,-1,-1
Ее лицо выражало тревогу.,1,-19.20709562301636,-3.20118260383606,-11.82683534961922,-1,-1,-1,-1
Он постепенно решил эту задачу.,1,-30.997982025146484,-5.166330337524414,-19.08711430282816,-1,-1,-1,-1
Степашу я уже с большим трудом пересиливал острое желание схватить Степашу за ворот роскошной куртки.,0,-98.23868179321288,-4.093278408050537,-27.853843317303,-1,-1,-1,-1
У меня есть хорошие студенты.,1,-27.04269218444824,-4.507115364074707,-16.65163094688007,-1,-1,-1,-1
"И стало тепло, взошло солнце.",0,-34.898067474365234,-4.362258434295654,-18.800426276506094,-1,-1,-1,-1
"Она попросила меня выяснить причины конфликта, сам не вмешиваясь в него.",0,-56.58521366119385,-4.0418009757995605,-22.501997890316765,-1,-1,-1,-1
Заказ будет аннулирован по истечению срока хранения.,0,-31.092739820480347,-2.826612710952759,-14.186785648907398,-1,-1,-1,-1
"Сухость и формальность этого утверждения не должны затенить тот факт, что кое-что экстраординарное было обнаружено.",1,-93.45827102661131,-3.738330841064453,-25.789429728859385,-1,-1,-1,-1
"Потом вскочил, обмотал шею шарфом два раза почему-то и велел нам с мамой срочно пойти гулять.",1,-94.73939037322998,-4.306335926055908,-28.442028992897377,-1,-1,-1,-1
Иван питает надежду встретиться с тобой самому.,0,-43.65354824066162,-4.850394248962402,-22.16348864059279,-1,-1,-1,-1
"Он чувствует, что ему, кажется, придется уезжать.",0,-38.8957142829895,-3.5359740257263184,-17.747074216677802,-1,-1,-1,-1
"На уроке все, кто прочитал учебник, смог выполнить самостоятельную работу.",0,-58.391523361206055,-4.170823097229004,-23.22030527892716,-1,-1,-1,-1
Никто был не твоим должником.,0,-30.88074016571045,-4.411534309387207,-17.73632771472123,-1,-1,-1,-1
Ни одного фонаря не горело.,1,-25.141227960586548,-3.591603994369507,-14.439843600465617,-1,-1,-1,-1
"Я протянул ему ложку, которую Сев выразил желание держать сам.",1,-66.89696502685547,-5.574747085571289,-29.078250825483263,-1,-1,-1,-1
"Часто темой ранних стихотворений Пушкина не столько были ситуации жизненные, сколько продиктованные жанром.",0,-85.01197814941406,-4.250598907470703,-27.14245430105249,-1,-1,-1,-1
Они все часто у меня бывали.,1,-33.65416479110718,-4.807737827301025,-19.329241867171977,-1,-1,-1,-1
"Пастухи виноваты в том, что пропал баран.",1,-40.85886216163635,-3.714442014694214,-18.64280609210183,-1,-1,-1,-1
"Вот теплятся желтые свечи, забытые в чьем-то окне.",1,-59.86708045005798,-3.991138696670532,-22.849941004219595,-1,-1,-1,-1
"В самом деле, уж рассветало.",1,-33.93395233154297,-4.241744041442871,-18.281034316535603,-1,-1,-1,-1
"Как бабушка идет из школы, тоже видно будет сейчас.",1,-66.1092209815979,-6.009929180145264,-30.163869536656737,-1,-1,-1,-1
"Земельные участки, до которых у хозяев не доходят руки, не упущение, а необходимы для процветания фермы.",0,-93.36800050735474,-4.059478282928467,-27.226551269351628,-1,-1,-1,-1
"Вот он так же неловко, как слезал минуту назад, садится на велосипед.",1,-69.43673706054688,-4.33979606628418,-25.48794779932018,-1,-1,-1,-1
Перед домом есть пруд.,1,-21.6117000579834,-4.32234001159668,-14.361834962759715,-1,-1,-1,-1
"Ваша вина, что не слышали.",1,-29.670169830322266,-3.708771228790283,-15.98403237990574,-1,-1,-1,-1
Он перенес тяжелую болезнь.,1,-23.999061584472656,-4.799812316894531,-15.948331728302934,-1,-1,-1,-1
"Брат сидел рядом со мной, а муж — сзади.",1,-42.719693183898926,-3.559974431991577,-18.569062932681923,-1,-1,-1,-1
Он быстро не понял.,0,-25.75403451919556,-5.150806903839111,-17.11458110178939,-1,-1,-1,-1
"На лбу выступил пот, и кулак, в котором она сжимала простыню, тоже стал мокрым, пальцы скользили.",1,-74.14005398750305,-2.965602159500122,-20.458646317778754,-1,-1,-1,-1
"Студентам, самим знатокам эскимосского языка, не удалось разобрать здесь ни слова.",1,-76.4867353439331,-3.8243367671966553,-24.42053183447431,-1,-1,-1,-1
В сражении при Гастингсе англичане потерпели поражение.,1,-25.639304161071777,-2.330845832824707,-11.69852880191262,-1,-1,-1,-1
Иван ехал на телеге в город.,1,-25.793703079223636,-3.224212884902954,-13.895686730941332,-1,-1,-1,-1
"По одной из версий, именно за умелое правление и заботу к доставшемуся наследству Иван Данилович получил прозвание Калита.",0,-96.00039720535278,-3.6923229694366455,-25.80504823497484,-1,-1,-1,-1
Пиджак не стоит двух тысяч.,1,-39.02314376831055,-4.877892971038818,-21.02270385122422,-1,-1,-1,-1
Я имел с ним беседу только ради Вас.,0,-39.70201921463013,-4.411335468292236,-20.1572446533092,-1,-1,-1,-1
"Бери, пожалуйста, свои вещи!",0,-29.911603927612305,-3.738950490951538,-16.11409872097378,-1,-1,-1,-1
Новый сотрудник не принят.,0,-28.525495529174805,-5.705099105834961,-18.956327263556147,-1,-1,-1,-1
Среди волшебников есть много добрых.,1,-36.85782289505005,-5.265403270721436,-21.169260264158023,-1,-1,-1,-1
Работа с денежной наличностью — вопрос серьёзный для каждого предприятия.,1,-50.56322598457336,-3.889478921890259,-20.99605833858477,-1,-1,-1,-1
По окончанию Лицея Пушкин стал жить в Петербурге.,0,-47.07275104522705,-3.922729253768921,-20.461216161138942,-1,-1,-1,-1
"Но трудно человеку недовольному не упрекать кого-нибудь другого и того самого, кто ближе всего ему в том, в чем он недоволен.",1,-102.9227695465088,-3.6758131980896,-26.316086941333552,-1,-1,-1,-1
Это лекарство применяется при лечении кожных болезней.,1,-33.76685929298401,-3.751873254776001,-17.14388480502595,-1,-1,-1,-1
"Иоанн тщательно не оделся и в сопровождении своей свиты отправился за посланными, которые ехали в большом порядке впереди.",0,-104.85219955444336,-4.194087982177734,-28.933537958943173,-1,-1,-1,-1
"То, что он участвовал в этом сборище, меня удивило.",1,-36.03998708724976,-2.574284791946411,-14.331866240888688,-1,-1,-1,-1
Он второпях не надел шляпу.,1,-32.82196807861328,-4.10274600982666,-17.681981719047307,-1,-1,-1,-1
"Вкладывая деньги в корпорацию, он рисковал своей независимостью.",1,-46.92589044570923,-3.1283926963806152,-17.910574896823608,-1,-1,-1,-1
"Вероятно, кто-нибудь так бы поступил при подобных обстоятельствах.",1,-45.487295389175415,-3.4990227222442627,-18.88831040857536,-1,-1,-1,-1
Я пришел побыть возле вас.,1,-32.17085838317871,-5.361809730529785,-19.80931696397833,-1,-1,-1,-1
На этом автобусе можно доехать до центра.,1,-28.87643051147461,-3.2084922790527344,-14.66094888996438,-1,-1,-1,-1
Он начинает меня раздражать.,1,-21.409645557403564,-3.5682742595672607,-13.183063065385715,-1,-1,-1,-1
Он нашел по крайней мере двух желающих?,0,-39.331390380859375,-4.916423797607422,-21.188763697330717,-1,-1,-1,-1
Звенела музыка в саду.,1,-27.41892695426941,-3.91698956489563,-15.748038144076569,-1,-1,-1,-1
"И рядом со мной шла какая-то непонятная, сложная, чужая жизнь.",1,-53.97435879707336,-3.174962282180786,-19.08843605206267,-1,-1,-1,-1
"Но какая-то дикая фантазия (или устойчивая злобность или ненасыщенная месть) толкнула генералиссимуса-Победителя дать приказ: всех этих калек сажать заново, без новой вины!",1,-186.95029020309448,-4.1544508934021,-34.28239389148082,-1,-1,-1,-1
Мы возвращались этой дорогой.,1,-23.97148847579956,-4.794297695159912,-15.930008300015905,-1,-1,-1,-1
"Бесстрашные пастушьи собаки встречаются в горах, которые нехотя встают из колеи, уступая дорогу автомобилю.",0,-102.5567078590393,-3.798396587371826,-26.876028248936628,-1,-1,-1,-1
"Эти 7 вопросов задает инспектор, чтобы подловить на ошибке всех водителей – как реагировать и что отвечать?",1,-105.12353992462158,-4.778342723846436,-31.559489232442225,-1,-1,-1,-1
Я беру у вас эту книгу на неделю.,1,-37.60296106338501,-4.178106784820557,-19.091524835195283,-1,-1,-1,-1
"Они зайдут, когда ты спрячешься.",1,-33.93420934677124,-3.393420934677124,-16.3036831976992,-1,-1,-1,-1
У тебя самоуверенности не занимать.,1,-31.09833860397339,-4.442619800567627,-17.861305198762512,-1,-1,-1,-1
Его пламенная речь меня воодушевила.,1,-30.62246084213257,-3.062246084213257,-14.71255437845001,-1,-1,-1,-1
Он любит не тебя.,1,-20.385663509368896,-4.077132701873779,-13.547084872657086,-1,-1,-1,-1
У меня есть для вас одно приятное известие.,1,-27.71747589111328,-3.0797195434570312,-14.072532172456528,-1,-1,-1,-1
Соня присутствовала в зале при укладке хрусталя и фарфора.,1,-62.08240509033203,-3.880150318145752,-22.788413845236786,-1,-1,-1,-1
"Что он глуп, известно.",1,-38.323410987854,-6.387235164642334,-23.597772442284437,-1,-1,-1,-1
Моргает он теперь неровно.,1,-37.996023178100586,-5.428003311157227,-21.82298466055668,-1,-1,-1,-1
Но сначала я хочу сказать тебе о твоей страсти.,1,-40.28160572052002,-4.028160572052002,-19.35328834836912,-1,-1,-1,-1
Ледяной покров продержался на реке до апреля.,1,-36.7771430015564,-3.343376636505127,-16.78042679914063,-1,-1,-1,-1
"В тот самый день, когда была совершена покупка дома, Таня, наша невестка, сказала Володе, что Андрюша первый раз толкнулся у нее в животе.",1,-118.40222215652466,-3.482418298721313,-26.48678022182034,-1,-1,-1,-1
"Как охотно допускает Иван, изменения необходимы.",0,-59.825321197509766,-7.478165149688721,-32.229335950143124,-1,-1,-1,-1
Молодая красивая девушка сидела на подоконнике недалеко от двери и курила.,1,-39.82861876487732,-2.6552412509918213,-15.20170321010065,-1,-1,-1,-1
"Никсон заявил, что сожалеет о том, что он не знал о действиях своих подчиненных.",1,-47.19140148162842,-2.483757972717285,-15.567356893867094,-1,-1,-1,-1
Очередной день принес обозу приказ комбата занять-таки больницу.,1,-77.96721696853638,-5.197814464569092,-29.758362936713404,-1,-1,-1,-1
Он всегда открывает окно по утрам.,1,-29.63517427444458,-4.233596324920654,-17.02093796955247,-1,-1,-1,-1
"На столике, рядом с кроватью, стояла зажженная свеча.",1,-31.48049139976501,-2.4215762615203857,-13.072074043662491,-1,-1,-1,-1
"Как ты хочешь, чтобы я поступил ?",1,-25.77765274047852,-3.2222065925598145,-13.887040028354944,-1,-1,-1,-1
Маша сидела рядом с мужем и читала.,1,-29.892773151397705,-3.321419239044189,-15.17695960301574,-1,-1,-1,-1
Вопреки вчерашнего неблагоприятного прогноза весь день светило яркое солнце.,0,-53.55314159393311,-3.8252243995666495,-21.2962468672791,-1,-1,-1,-1
"Хочу, чтобы ты остался.",1,-23.08854413032532,-3.298363447189331,-13.260886330890571,-1,-1,-1,-1
"Выяснилось, что он здесь.",1,-26.949316024780277,-3.368664503097534,-14.518243151954408,-1,-1,-1,-1
"Рискуя увечьем, он защитил женщину от хулигана.",1,-46.684677839279175,-3.5911290645599365,-19.38551586345765,-1,-1,-1,-1
"Журналистка, была приглашена министром дать ей интервью.",0,-55.78978633880615,-4.291522026062012,-23.166354318929976,-1,-1,-1,-1
Зачем только держат на службе такую разгильдяйку?,1,-40.4170446395874,-3.36808705329895,-17.568165628782637,-1,-1,-1,-1
"Катер уже стоял возле пристани, слабо были видны его красный и зеленый огни по бортам.",1,-77.15129661560059,-4.06059455871582,-25.450436552667743,-1,-1,-1,-1
Татьяна любила гадать и старинные предания.,0,-50.89764547348023,-5.655293941497803,-25.841413418798435,-1,-1,-1,-1
Она хочет поговорить с каким-нибудь хорошим специалистом.,1,-35.72618246078491,-3.572618246078491,-17.164636274611045,-1,-1,-1,-1
"Ты читал ""Капитанскую дочку""?",1,-21.15790581703186,-3.0225579738616943,-12.152025803603347,-1,-1,-1,-1
"Ивану Ильичу предложено было место судебного следователя, и Иван Ильич принял его.",1,-61.665154218673706,-3.627362012863159,-21.80834342783449,-1,-1,-1,-1
Вчера я с удовольствием была весь день дома.,1,-33.764679193496704,-3.751631021499634,-17.142777939440688,-1,-1,-1,-1
"Будем как хвалить, так и критиковать.",1,-37.349772930145264,-3.3954339027404785,-17.04170252138137,-1,-1,-1,-1
Ты должен взять себе тренера.,1,-33.98752498626709,-5.664587497711182,-20.927935688098792,-1,-1,-1,-1
У меня в сумке есть деньги.,1,-26.333895444869995,-3.761985063552856,-15.12485118909304,-1,-1,-1,-1
В воскресенье шел дождь.,1,-21.25326156616211,-4.250652313232422,-14.123638316960154,-1,-1,-1,-1
Достань из моего чемодана плед и накрой Машу.,1,-46.967997789382935,-3.6129229068756095,-19.503162672675845,-1,-1,-1,-1
"Длительное время (примерно 200 лет) историки и лингвисты полагали, будто единый центр расселения славян находился в среднем Приднепровье.",1,-85.78913474082947,-2.7673914432525635,-20.46026655148328,-1,-1,-1,-1
Я получил от него указание.,1,-25.922335624694824,-4.320389270782471,-15.96176753259106,-1,-1,-1,-1
Артистические коллективы неоднократно посещали наш город.,1,-39.583085775375366,-3.5984623432159424,-18.06070344587891,-1,-1,-1,-1
"Хотя в ее смерти как будто бы меня обвинить нельзя, все же я вины с себя не снимаю.",1,-72.55892372131348,-3.4551868438720703,-22.45086891097686,-1,-1,-1,-1
"Он сказал, что идет дождь и что поэтому мы останемся дома.",1,-40.519275188446045,-2.8942339420318604,-16.11312542295596,-1,-1,-1,-1
В этом дне было много удовольствий.,0,-30.523836135864254,-3.815479516983032,-16.44392290117511,-1,-1,-1,-1
Бутылка не была в холодильнике.,1,-33.00939059257507,-3.667710065841675,-16.75930784361688,-1,-1,-1,-1
От стыда не мог глаз поднять.,1,-28.725280284881592,-4.103611469268799,-16.498341105036122,-1,-1,-1,-1
Его приняли в общество охраны памятников старины.,1,-30.59672856330872,-3.3996365070343018,-15.534367154158184,-1,-1,-1,-1
Студент не смог ответить на вопросы о проделанной работеи промолчал на эту тему.,1,-69.17221784591675,-3.8429009914398193,-23.60861076560241,-1,-1,-1,-1
Белинский относит донские казачьи песни к жанру исторических.,1,-58.91569423675537,-4.208263874053955,-23.428750050495907,-1,-1,-1,-1
"Кого ты хочешь, чтобы я погладил по голове?",1,-31.674144983291622,-2.879467725753784,-14.452065275842646,-1,-1,-1,-1
"Все эти барышни где-то работали, лакированные туфельки покупали на сбережённые гроши.",1,-87.2213487625122,-3.964606761932373,-26.18501259644963,-1,-1,-1,-1
"Думаю, что на этот раз он не выиграл.",1,-27.32457160949707,-2.732457160949707,-13.128084243296902,-1,-1,-1,-1
Он вернулся с работы совсем больным.,1,-31.261716842651367,-4.465959548950195,-17.955141355768365,-1,-1,-1,-1
Он наконец-то получил какие-то деньги за свою работу и пошел покупать сахар ими.,0,-71.31071090698242,-3.961706161499024,-24.33848255337857,-1,-1,-1,-1
"В письме говорилось, что в город едет ревизор, которым управляет Сквозник-Дмухановский.",0,-64.02818155288696,-2.7838339805603027,-18.670921067820352,-1,-1,-1,-1
Зимой склоны Арагаца доступны только вездеходу с закреплёнными по бортам используемыми брёвнами для преодоления особенно глубоких рвов.,0,-135.1802520751953,-4.2243828773498535,-31.54081223295373,-1,-1,-1,-1
Он не показал жене фотографию.,1,-31.58429718017578,-5.264049530029297,-19.44813988095921,-1,-1,-1,-1
Он с трудом доходит до двери.,1,-27.551343202590942,-3.935906171798706,-15.824091307387478,-1,-1,-1,-1
"Хотя, конечно, есть множество людей, которые нас поддерживают.",1,-37.85205459594727,-3.154337882995605,-16.453235768752467,-1,-1,-1,-1
Этот фильм показали по телевизору?,1,-25.99259376525879,-4.332098960876465,-16.005029224870277,-1,-1,-1,-1
"Скрывая Стефана у себя в доме, она рискует жизнью.",1,-56.310575008392334,-3.7540383338928223,-21.492501508050424,-1,-1,-1,-1
"Уже три года у них есть собственная дача, а они туда совсем не ездят.",1,-60.328890562057495,-3.5487582683563232,-21.335763782119518,-1,-1,-1,-1
"Монастырь стоял вдоль реки, на довольно высоком её берегу, отделявшей людей от города.",0,-76.163001537323,-3.626809597015381,-23.56602710851255,-1,-1,-1,-1
"Не смотри на них, пусть себе смеются, ошибка в грех не ставится.",1,-70.93649625778198,-4.729099750518799,-27.074892283891096,-1,-1,-1,-1
Солдатам командир отдал приказ выдвигаться на позицию.,1,-37.42386412620544,-3.4021694660186768,-17.075508352679794,-1,-1,-1,-1
"Это досадное приключение нарушило не столько наши планы, сколько расстроило нас.",0,-56.58850908279419,-3.328735828399658,-20.01294987069036,-1,-1,-1,-1
Воздушные шары хорошо раскупаются.,1,-30.35359597206116,-3.372621774673462,-15.410925494970128,-1,-1,-1,-1
"Я чувствую, что за мной определенно следят.",1,-27.87915086746216,-3.0976834297180176,-14.154616714176296,-1,-1,-1,-1
"Я понимаю, на что он намекал.",1,-23.56475114822388,-2.6183056831359863,-11.964138436416368,-1,-1,-1,-1
"Если откроешь свое дело, придется всем взятки давать.",1,-47.3175630569458,-4.301596641540527,-21.58973858184682,-1,-1,-1,-1
Я направил к преподавателю трех студентов принять экзамен.,0,-53.660855293273926,-5.366085529327393,-25.78134577643725,-1,-1,-1,-1
"Журналистка была приглашена писателем для того, чтобы взять у него интервью.",1,-42.82744312286377,-2.519261360168457,-15.14624587570763,-1,-1,-1,-1
У меня голова начала кружиться.,1,-23.38152813911438,-3.340218305587769,-13.429161455358788,-1,-1,-1,-1
Значит убивал ты один.,1,-34.067890644073486,-6.813578128814697,-22.63946943770346,-1,-1,-1,-1
Мировые события 1939 года нарушают всю жизнь.,1,-52.64867305755615,-5.264867305755615,-25.295043050452225,-1,-1,-1,-1
Вера чудом избежала ареста.,1,-34.107062339782715,-4.872437477111816,-19.589363201744863,-1,-1,-1,-1
Он нашел хотя бы двух желающих?,1,-38.11637306213379,-5.445196151733398,-21.89210751746319,-1,-1,-1,-1
"Это допущение, считает Остин, приводит к философской ошибке.",1,-51.40487480163574,-3.67177677154541,-20.441954876485315,-1,-1,-1,-1
"Студенты, сами сведущие в эскимосском языке, не смогли разобрать здесь ни слова.",1,-73.21016693115234,-3.4861984252929688,-22.65237377327902,-1,-1,-1,-1
"У фирмы прекрасное, нежное название, которое я по известным причинам не имею возможности привести.",1,-85.30419445037842,-4.739121913909912,-29.114485355064083,-1,-1,-1,-1
"Он уже знал, что не напишет ей письма, пока не вернется в Москву.",1,-44.23846650123596,-2.6022627353668213,-15.645264856688714,-1,-1,-1,-1
Горькая складка обозначилась у губ гостя.,1,-42.19899201393128,-3.83627200126648,-19.25427150383396,-1,-1,-1,-1
Ни одна книга была не интересна.,1,-29.01210927963257,-4.14458703994751,-16.663081102254072,-1,-1,-1,-1
Я имею книгу в руке.,0,-33.024118423461914,-5.504019737243652,-20.33471477554262,-1,-1,-1,-1
Весь год у меня был друг.,1,-24.61291980743408,-3.516131401062012,-14.136410247236736,-1,-1,-1,-1
Такие случаи не редки.,1,-17.15030074119568,-2.450042963027954,-9.850261124557951,-1,-1,-1,-1
Письмо обрывалось на полуслове.,1,-22.010404586791992,-2.4456005096435547,-11.174975957162244,-1,-1,-1,-1
Какой красивый у вас пояс!,1,-26.53689765930176,-4.422816276550293,-16.340186224207994,-1,-1,-1,-1
"Вася сказал: ""У меня кое-что для тебя есть"".",1,-28.825717449188232,-2.217362880706787,-11.969696027689556,-1,-1,-1,-1
"Если нация не понимает ценности государства, она опасно больна.",1,-52.38102054595947,-4.029309272766113,-21.750885980912603,-1,-1,-1,-1
Дремучее невежество посетителя изумило даже видавших виды опытных сотрудников.,1,-64.24122142791748,-3.778895378112793,-22.719388881368097,-1,-1,-1,-1
Геологической партии не было на базе.,1,-36.784934997558594,-4.598116874694824,-19.81692708387568,-1,-1,-1,-1
Опять началось состояние: комната освещена только лампадой.,1,-58.42873191833496,-4.86906099319458,-25.397345327313527,-1,-1,-1,-1
Только что приподнялась портьера и он увидел Настасью Филипповну –– все остальное перестало для него существовать.,1,-85.51416397094727,-3.42056655883789,-23.59728570115477,-1,-1,-1,-1
О староверах я уже писал.,1,-31.696916580200195,-3.962114572525024,-17.07588948288767,-1,-1,-1,-1
Вчера я имела собрание.,0,-31.69983386993408,-6.339966773986816,-21.065801448540707,-1,-1,-1,-1
Вани не было дома.,1,-30.39381694793701,-5.065636157989502,-18.715097573574,-1,-1,-1,-1
Вдали виднелись очертания домов.,1,-27.59827136993408,-4.599711894989014,-16.99373074579723,-1,-1,-1,-1
У меня есть деньги.,1,-16.737728118896484,-3.347545623779297,-11.122886596158155,-1,-1,-1,-1
Ее новый кавалер неудачно выбирает местом свидания Кистеневскую рощу.,0,-69.40012693405151,-4.626675128936768,-26.488494080671217,-1,-1,-1,-1
Пятна от чая легко отстирываются.,1,-35.42721509933472,-3.220655918121338,-16.164490799261856,-1,-1,-1,-1
"Ведущие банкиры страны уверены в том, что надвигается очередной экономический кризис.",1,-47.55968475341797,-2.972480297088623,-17.45759973269248,-1,-1,-1,-1
Светлое и темное обрабатываются отдельно.,1,-36.8900032043457,-4.611250400543213,-19.87352984782978,-1,-1,-1,-1
Драка еще не началась.,1,-27.629053115844727,-4.604842185974121,-17.01268471196704,-1,-1,-1,-1
