sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"Природа врачует не только душу человека, но и может быть слепа и жестока к нему.",0,-70.7478575706482,-3.368945598602295,-21.89049664175933,-1,-1,-1,-1
По крайней мере сын-изверг не спас себя отцеубийством: он был казнен вместе с другими.,1,-92.47898387908936,-4.020825386047363,-26.967309808923577,-1,-1,-1,-1
Город все еще захвачен врагом.,1,-29.18757724761963,-4.16965389251709,-16.763860985344778,-1,-1,-1,-1
У него серые глаза.,1,-25.155646800994877,-5.031129360198975,-16.71692864365406,-1,-1,-1,-1
Есть за что любить!,1,-18.581193685531616,-3.7162387371063232,-12.34794284608348,-1,-1,-1,-1
В последнее время здесь много строят.,1,-32.148940086364746,-4.592705726623535,-18.46471729605271,-1,-1,-1,-1
Маши дома не оказалось.,1,-30.004457473754883,-5.0007429122924805,-18.475348134962974,-1,-1,-1,-1
Иван обнаружил у себя в кармане дыру.,1,-35.59078598022461,-4.448848247528076,-19.17361035637949,-1,-1,-1,-1
"Искусственный международный язык эсперанто стал 64-м языком, используемым в автоматическом переводе в Интернете.",1,-91.42258644104004,-3.809274435043335,-25.92125985313505,-1,-1,-1,-1
Иван перестал бить свою жену.,1,-30.38620376586914,-5.064367294311523,-18.71040973046796,-1,-1,-1,-1
"Он соизмерял сегодняшние события с историческими фактами, цитируя Павла Рябушинского: «Господа социал-демократы, не разрушайте здания, в котором мы живем».",1,-123.02052569389345,-3.154372453689575,-24.988284255780787,-1,-1,-1,-1
Найдена альтернатива громоздким вышкам сотовой связи.,1,-52.58014869689941,-4.381679058074951,-22.8551288034646,-1,-1,-1,-1
"Территорию усадьбы огородили забором, а около этого забора посадили берёзки.",1,-63.94756102561951,-3.761621236801148,-22.61553368169147,-1,-1,-1,-1
"Не может быть, чтобы он не усмехнулся исподтишка.",1,-44.74302577972412,-4.067547798156738,-20.415046074594454,-1,-1,-1,-1
"Проверка, произведенная в банке, подтвердила его показания.",1,-50.42042851448059,-3.878494501113892,-20.936762596386973,-1,-1,-1,-1
Я разбирал одно похожее дело в прошлом году.,1,-45.41227340698242,-4.541227340698242,-21.818316476708706,-1,-1,-1,-1
"Подвинься, чтобы и мне видеть.",1,-35.741535902023315,-3.97128176689148,-18.146454455309748,-1,-1,-1,-1
"Меженин кончил чистить штык, вдруг перехватил мимолетно сощуренный взгляд сержанта на верхнем окне дома.",1,-129.54372024536133,-5.397655010223389,-36.72983412023059,-1,-1,-1,-1
Всю молодость она была красива.,0,-37.77827453613281,-5.396896362304688,-21.697920907141068,-1,-1,-1,-1
Спортсмен еще не отдохнул.,1,-37.36232376098633,-5.337474822998047,-21.45901992155581,-1,-1,-1,-1
Я не стану давать тебе никаких указаний.,1,-31.31732749938965,-3.914665937423706,-16.871395737370456,-1,-1,-1,-1
Вдали близ шлагбаума виднелся маленький красный домик.,1,-54.037033557891846,-4.156694889068604,-22.43853486270261,-1,-1,-1,-1
"Эти двое парней обладали действенной силой, благодаря которой ситуация быстро разрешилась.",1,-67.44999647140503,-4.496666431427002,-25.744172398587917,-1,-1,-1,-1
"Чтобы как следует использовать окружающее их на суше пространство, люди изобрели всевозможные приспособления: эскалаторы, лифты, лестница и многое другое.",0,-100.13617706298828,-3.576292037963867,-25.603589498935687,-1,-1,-1,-1
Он выбрал сотрудницу по внешности.,1,-40.706202030181885,-5.815171718597412,-23.379573655123448,-1,-1,-1,-1
Книга была продана букинистом студенту.,1,-46.88265132904053,-4.262059211730957,-21.39129999150028,-1,-1,-1,-1
В Красноярске впервые состоялся международный конкурс артистического мастерства «Весна — 2012».,1,-59.8061318397522,-3.518007755279541,-21.15088624649377,-1,-1,-1,-1
Он получил доказательство теоремы Ферма.,1,-31.99930071830749,-3.5554778575897217,-16.246471743080736,-1,-1,-1,-1
"Вероятно, он с кем-нибудь там общается.",1,-38.949225425720215,-3.245768785476685,-16.930145424874144,-1,-1,-1,-1
Очки лежали возле книги.,1,-38.943406105041504,-6.490567684173584,-23.979536573231837,-1,-1,-1,-1
Деревни пока не видно.,1,-31.59951162338257,-4.51421594619751,-18.149153510244624,-1,-1,-1,-1
Ты показал ей это письмо?,1,-28.471046447753903,-4.745174407958984,-17.531145009006124,-1,-1,-1,-1
Я воздержался от каких-либо комментариев.,1,-21.179382801055908,-2.117938280105591,-10.175629671597736,-1,-1,-1,-1
Покупателей в аптеке не было.,1,-34.02243947982788,-3.780271053314209,-17.2736462745094,-1,-1,-1,-1
Поговори же хоть с любым из них.,0,-42.418006896972656,-4.713111877441406,-21.53618782222939,-1,-1,-1,-1
"Порази толпу ужасом, который бы отнял какую бы то ни было способность к сопротивлению.",1,-76.30652904510498,-3.815326452255249,-24.362995927921148,-1,-1,-1,-1
Американские девушки перестали курить.,1,-37.37905311584473,-6.229842185974121,-23.016280826759456,-1,-1,-1,-1
"Девочки, давай зайдем в магазин!",0,-35.48420429229736,-3.5484204292297363,-17.04837791834686,-1,-1,-1,-1
"Ну сядь, я тебя прошу.",1,-25.82346534729004,-3.227933168411255,-13.911720378850776,-1,-1,-1,-1
Последнее пять человек пришли.,0,-45.930742263793945,-7.655123710632324,-28.282012903020007,-1,-1,-1,-1
Ваня завтра не пойдет в школу.,1,-35.20488357543945,-4.400610446929932,-18.965715471758188,-1,-1,-1,-1
"Оказалось, шуршание фольги, постукивание ложкой омиску и даже звон бокалов провоцирует припадки у кошек.",0,-129.55692529678345,-4.467480182647705,-32.34435531651263,-1,-1,-1,-1
"Хотя лагерь еще был окутан туманом, вдалеке совсем про светлело.",0,-68.34353637695312,-4.27147102355957,-25.08666969874753,-1,-1,-1,-1
Университета Бернард Шоу не кончил.,1,-53.3549690246582,-5.33549690246582,-25.634382787935756,-1,-1,-1,-1
Кто находил мой кошелек?,1,-32.533977031707764,-6.506795406341553,-21.62012278339945,-1,-1,-1,-1
Так быстро он не справится.,1,-25.784422874450684,-4.297403812408447,-15.87684728115044,-1,-1,-1,-1
"У зачитывавшихся людей в детстве русскими сказками, былинами дух захватывало от богатырских подвигов.",0,-98.35078620910645,-4.276121139526367,-28.67955518542294,-1,-1,-1,-1
Мать держит ребенка на коленях.,1,-26.25182247161865,-4.375303745269775,-16.16465019454666,-1,-1,-1,-1
Я живу почти рядом с Вами.,1,-31.482045650482178,-4.497435092926025,-18.08168702532522,-1,-1,-1,-1
Мы разбили палатку у подножия горы.,1,-28.79686403274536,-4.113837718963623,-16.539455171743942,-1,-1,-1,-1
С удовольствием прийду в любое место с женой для опроса.,0,-66.41274404525757,-5.108672618865967,-27.577470013981184,-1,-1,-1,-1
"Мое сердце изливалось кровью, когда я видел их одними и такими счастливыми.",0,-72.8651475906372,-4.0480637550354,-24.86901477812125,-1,-1,-1,-1
Я отдаю книгу сестре.,1,-32.877665519714355,-5.479610919952393,-20.24453589513863,-1,-1,-1,-1
"Набирая скорость, он ворвался в штрафную площадку.",1,-40.42848229408264,-3.675316572189331,-18.44643526843553,-1,-1,-1,-1
"В целом — не то чтобы сногсшибательная, но чрезвычайно важная пластинка.",1,-66.32063484191895,-3.684479713439941,-22.635360011128224,-1,-1,-1,-1
"Ты хорошо спряталась, но я все-таки тебя заметил.",1,-40.65749454498291,-3.127499580383301,-16.882766293978108,-1,-1,-1,-1
"Иван воскликнул, что какой у нее голос.",0,-46.21985578536987,-5.135539531707764,-23.466437207381432,-1,-1,-1,-1
Именно этим объясняется неприемлемость предложений вроде.,1,-54.113162994384766,-6.764145374298096,-29.15205927124174,-1,-1,-1,-1
Груша – довольно высокое дерева (некоторые сорта достигают в высоту до 20 метров).,0,-65.75760698318481,-3.653200387954712,-22.44319752189514,-1,-1,-1,-1
Я не вижу карандаши.,1,-34.22347927093506,-5.70391321182251,-21.07322535237584,-1,-1,-1,-1
Я отдала ей свою старую шляпу.,1,-32.97695970535278,-4.710994243621826,-18.940289683171127,-1,-1,-1,-1
Они не нарушили договора.,1,-27.746057510375977,-4.624342918395996,-17.08473057129232,-1,-1,-1,-1
"Их дети, Валентин и Ирка, всегда целовали маму Раю, если приходили в гости.",1,-86.13848686218262,-4.306924343109131,-27.502123749072133,-1,-1,-1,-1
Мне во что бы то ни стало нужно получить это кольцо.,1,-29.267638206481934,-2.438969850540161,-12.721828628487527,-1,-1,-1,-1
Им выдали сетки защищаться от комаров.,1,-52.67436981201172,-6.584296226501465,-28.376946862160235,-1,-1,-1,-1
"Когда она играла что-то прекрасное, как я любил ее.",1,-51.05066275596619,-3.926974058151245,-21.19846336099488,-1,-1,-1,-1
"Всадник для порядка пустил ещё несколько стрел и, оставив после себя клубы пыли, скрылся за лесистым холмом.",1,-92.74293780326845,-3.709717512130737,-25.59203643564441,-1,-1,-1,-1
"Когда я только начинала мыть посуду, кончилась горячая вода.",1,-48.75287771224976,-4.432079792022705,-22.24463427360957,-1,-1,-1,-1
Иван передает Вам привет.,1,-22.90480375289917,-4.580960750579834,-15.221153841250946,-1,-1,-1,-1
"Набежали тучи, и пошел дождь.",1,-22.717214584350582,-2.8396518230438232,-12.238308562913362,-1,-1,-1,-1
У нее есть талант.,1,-25.851480960845947,-5.1702961921691895,-17.17933814121416,-1,-1,-1,-1
"Все, кто слушал доклад академика, был удивлён необычностью речи оратора.",0,-68.01870727539062,-4.251169204711914,-24.96743559393777,-1,-1,-1,-1
"Их машина остановилась у города Харьков, а затем двинулась дальше.",0,-56.03779220581055,-4.669816017150879,-24.35807030726615,-1,-1,-1,-1
"Телега сломана два дня назад, но сегодня ее починили.",0,-49.01995372772217,-3.501425266265869,-19.49355359810366,-1,-1,-1,-1
"Мы отправим на эту конференцию наши доклады, потому что она для нас была очень важна.",1,-61.74032211303711,-3.0870161056518555,-19.712326521094138,-1,-1,-1,-1
Вдалеке стояли мы с Володей.,0,-39.672157287597656,-4.959019660949707,-21.372343006193937,-1,-1,-1,-1
Этот ручей прошлым летом пересыхал.,1,-34.09477996826172,-4.261847496032715,-18.36767602325981,-1,-1,-1,-1
Этот грипп был очень тяжелым.,1,-26.690330505371094,-3.812904357910156,-15.329569372923478,-1,-1,-1,-1
Абсолютно недопустимо решение каких бы то ни было проблем с помощью террора.,1,-54.19164657592773,-3.3869779109954834,-19.891975308143547,-1,-1,-1,-1
"Совершая тысячекилометровые перелёты, восхищает способность птиц ориентироваться.",0,-72.60782718658447,-4.033768177032471,-24.781190830147505,-1,-1,-1,-1
Кто-то из них не пришел.,1,-25.430997848510746,-3.1788747310638428,-13.700288720575005,-1,-1,-1,-1
У меня есть Маша.,1,-29.280483722686768,-5.8560967445373535,-19.458046971166358,-1,-1,-1,-1
"Ну что ты упрямишься, злословишь!",1,-46.529003620147705,-4.229909420013428,-21.22993999973831,-1,-1,-1,-1
"Он запер дверь, которую я закрыл.",1,-35.68630599975586,-4.460788249969482,-19.22506928276408,-1,-1,-1,-1
"Отличие нового способа укладки пола от ранее известных кажется на первый взгляд несущественным, но значительно облегчает работу.",1,-77.01246738433838,-3.080498695373535,-21.25127711049721,-1,-1,-1,-1
Она всю дорогу плакала.,1,-23.787903785705566,-4.757580757141113,-15.80800896568564,-1,-1,-1,-1
На тёмной листве блестели дождевые капли.,1,-35.66946268081665,-3.566946268081665,-17.137385269167073,-1,-1,-1,-1
Она имела его врагов.,0,-37.92670965194702,-7.585341930389404,-25.203808272387956,-1,-1,-1,-1
У меня было только одно желание: поскорее остаться одному.,1,-38.03517484664917,-3.4577431678771973,-17.35443308578105,-1,-1,-1,-1
"Венецианская штукатурка способна передать оптические свойства мрамора: неповторимый блеск, глубинное свечение, игру света и тени, на фоне которых проступает причудливая вязь прожилок.",1,-119.06680369377136,-3.052994966506958,-24.185192831401608,-1,-1,-1,-1
Он взял ее за руку и потянул за собой.,1,-21.843833923339844,-2.1843833923339844,-10.494865062862385,-1,-1,-1,-1
Ваш пропуск у вахтера.,1,-32.703097343444824,-5.450516223907471,-20.137044938747025,-1,-1,-1,-1
Вчера мне не дали это письмо.,1,-33.3708872795105,-4.767269611358643,-19.166541661382595,-1,-1,-1,-1
"Я предложил ему место в своей машине, и он принял его.",0,-40.22307991981506,-3.094083070755005,-16.702378380913753,-1,-1,-1,-1
"Прекрасные зелёные лужайки в Кембриджском университете могут топтать только те, кто принадлежат к профессорско-преподавательскому составу.",0,-97.27373266220091,-3.35426664352417,-24.284739430041107,-1,-1,-1,-1
У этого животного есть зубы.,1,-31.40345764160156,-5.233909606933594,-19.3367873116069,-1,-1,-1,-1
"Песчаная буря, обрушившаяся на северо-запад Китая, занесла улицы пылью и заставила людей надеть повязки на лица.",1,-92.97284412384032,-3.575878620147705,-24.991237505262365,-1,-1,-1,-1
"Я слышал вой и лай собак и радовался, воображая, что город недалеко.",1,-69.64665222167969,-4.3529157638549805,-25.5650007671832,-1,-1,-1,-1
Я люблю его как брата.,1,-26.73429107666016,-4.455715179443359,-16.461731901493994,-1,-1,-1,-1
"Не только на полу, стенах и столах, а также и во всех углах террасы красовались разнообразные вазы и горшки с цветами, источавшими тонкий аромат.",0,-104.16210651397704,-2.8933918476104736,-22.38740052621013,-1,-1,-1,-1
"Вася читал книгу, а Петя — газету.",1,-36.615182876586914,-4.068353652954102,-18.590016675953997,-1,-1,-1,-1
"Ваня видел, как они купались.",1,-39.572105884552,-4.396900653839111,-20.091285922999933,-1,-1,-1,-1
"Утром ходили купаться к озеру: наш излюбленный маршрут, знакомый до подробностей.",1,-76.4064359664917,-5.093762397766113,-29.16264733559972,-1,-1,-1,-1
"Он инженер, чтобы иметь под старость хорошую пенсию.",0,-51.488399505615234,-5.148839950561523,-24.73758988511676,-1,-1,-1,-1
Иронический мюзикл по рассказам О. Генри покажет Театр сатиры.,1,-60.89358687400818,-3.5819756984710693,-21.535472860277025,-1,-1,-1,-1
Каждое воскресенье мы все навещали его.,1,-42.97556877136231,-4.297556877136231,-20.647602286213047,-1,-1,-1,-1
"Поезд не задержался, он прибыл на вокзал согласно расписания.",0,-53.4646782875061,-4.112667560577393,-22.200867973112107,-1,-1,-1,-1
Я гуляю уже два часа.,1,-27.949232816696167,-3.9927475452423096,-16.052618879984017,-1,-1,-1,-1
Мы стояли у самой границы.,1,-27.280800819396973,-4.546800136566162,-16.79824715976999,-1,-1,-1,-1
Послышались шаги и веселый говор.,1,-30.54441261291504,-3.81805157661438,-16.455007943064828,-1,-1,-1,-1
В этот момент он ее уже ненавидел.,1,-31.980388641357425,-3.9975485801696777,-17.228602683730394,-1,-1,-1,-1
Комиссия разбираться в причинах аварии приступила к работе.,0,-46.98380184173584,-3.915316820144653,-20.422552415350086,-1,-1,-1,-1
Она смотрит на него и бледнеет.,1,-25.41671562194824,-3.1770894527435303,-13.692594542444656,-1,-1,-1,-1
На следующей неделе он уходил в отпуск.,1,-31.28702163696289,-3.910877704620361,-16.855069242136338,-1,-1,-1,-1
Вы не могли бы передать соль?,1,-30.506102085113525,-4.358014583587647,-17.521154641270762,-1,-1,-1,-1
Он был вынужден работать больным.,1,-41.51429557800293,-6.919049263000488,-25.562570629788954,-1,-1,-1,-1
Морщины у глаз не старили его.,1,-41.98504257202149,-4.665004730224609,-21.31636606009142,-1,-1,-1,-1
"Все яркие, бесчисленные звезды безоблачного, темного неба заняли свои места, когда издали мелькнули красный и зеленый фонари поднимавшегося вверх, против течения, парохода.",1,-146.9016170501709,-4.320635795593262,-32.8621437517799,-1,-1,-1,-1
Графиня приняла его в своем кабинете.,1,-30.020718812942505,-3.3356354236602783,-15.24191932176822,-1,-1,-1,-1
"Мы были категорически против каких бы то ни было поспешных действий каких-либо, всяких.",1,-75.33629035949707,-4.185349464416504,-25.71242054987488,-1,-1,-1,-1
Я принимаю землетрясение как способ зондирования земной коры.,0,-55.81757926940918,-4.651464939117432,-24.262349866180003,-1,-1,-1,-1
"Степан чувствовал то, как всё тело не слушается его и от усталости слипаются глаза.",0,-81.24787759780884,-3.8689465522766113,-25.13936750563587,-1,-1,-1,-1
Мотоцикл весело тарахтел по проселочной дороге.,1,-36.32085132598877,-2.594346523284912,-14.443556311468116,-1,-1,-1,-1
Вчера у меня было с ним неприятное объяснение.,1,-35.54389572143555,-3.949321746826172,-18.046109899737026,-1,-1,-1,-1
Он ищет какую-нибудь новую секретаршу.,0,-40.06331920623779,-4.451479911804199,-20.34068147763552,-1,-1,-1,-1
"Я знал, что этот таинственный незнакомец часто мне помогает.",1,-50.55864715576172,-4.213220596313477,-21.976438285386457,-1,-1,-1,-1
"Как знать, кто и что окажутся итогом «переработки» в данном случае.",0,-77.1344666481018,-4.5373215675354,-27.279181575049822,-1,-1,-1,-1
"Когда ты позвонил, я открывал окно.",0,-40.2120246887207,-5.026503086090088,-21.663182528507267,-1,-1,-1,-1
"В «Толковом словаре живого великорусского языка» В.И.Даля содержится более 80 тысяч слов, ранее не записанные.",0,-66.24069929122925,-2.2841620445251465,-16.53723032853558,-1,-1,-1,-1
"Кто, ты считаешь, что любит его?",0,-37.56313991546631,-4.17368221282959,-19.07130710731012,-1,-1,-1,-1
Она готова помогать кому угодно.,1,-30.014768600463867,-5.0024614334106445,-18.48169724678341,-1,-1,-1,-1
Он получил зарплату в пятьсот рублей.,1,-33.536234855651855,-4.790890693664551,-19.26150890574076,-1,-1,-1,-1
Ни один студент не был на лекции.,1,-36.37583160400391,-4.546978950500488,-19.59653326993045,-1,-1,-1,-1
"Исследования большого числа планетарных систем позволит понять, насколько наша Солнечная система, как и планета Земля, уникальны на просторах Вселенной.",0,-96.36120462417604,-3.3228001594543457,-24.056923502559457,-1,-1,-1,-1
"У «Белого дома» были и русские, и евреи, и армяне.",1,-45.89902400970459,-2.6999425888061523,-16.232533450843736,-1,-1,-1,-1
"Впоследствии он даже себе не мог объяснить, что заставило его броситься наперерез лошадей.",0,-60.998342514038086,-3.388796806335449,-20.818851420503236,-1,-1,-1,-1
По возвращению из Болгарии супруги занялись обустройством дома.,0,-42.05235433578491,-3.822941303253174,-19.18736465291226,-1,-1,-1,-1
"Лиза, он чувствовал, находилась где-то поблизости.",1,-51.62691307067871,-4.302242755889893,-22.440783778635677,-1,-1,-1,-1
Он воспринял мое замечание как личное оскорбление.,1,-27.14784049987793,-3.393480062484741,-14.625193049993811,-1,-1,-1,-1
Выстрелил из из него.,1,-42.60310125350952,-6.086157321929932,-24.46905616383925,-1,-1,-1,-1
В таких партиях он почти не проигрывает.,1,-44.15311813354492,-4.415311813354492,-21.213355610667765,-1,-1,-1,-1
Солдаты грелись у костров.,1,-32.54551315307617,-4.0681891441345215,-17.533048817529043,-1,-1,-1,-1
Я поговорю с одним из них.,1,-25.029491424560547,-3.1286864280700684,-13.483987576433885,-1,-1,-1,-1
"Сотский, то есть десятник, пришёл через что-то.",0,-64.47301769256592,-4.605215549468994,-25.6387069029557,-1,-1,-1,-1
"Так, на одной фабрике, где работало заработать много женщин, в большую комнату-мастерскую поселили кота, который стал любимцем работниц.",0,-123.3288073539734,-4.2527174949646,-30.789483130144085,-1,-1,-1,-1
"Многие млекопитающие – дальтоники, они не различают те или иные цвета.",1,-44.37936902046204,-2.610551118850708,-15.695096087439106,-1,-1,-1,-1
"Вы разговариваете, а места для ночлега не выбрали.",1,-51.38773322105408,-3.952902555465698,-21.338429730058408,-1,-1,-1,-1
У меня сейчас отпуск.,1,-27.35326051712036,-5.470652103424072,-18.177330436118897,-1,-1,-1,-1
"Взошло солнце, позолотило перила веранды и открывает вокруг необыкновенную чистоту и свежесть.",0,-81.97164916992188,-3.903411865234375,-25.36331378065798,-1,-1,-1,-1
"Главные лица и соучастники сразу же метнулись в сторону, и вся вина легла на одного Климова.",1,-93.82656335830688,-4.079415798187256,-27.360270369084144,-1,-1,-1,-1
"Поскольку погода была хорошая, он не пошел гулять.",1,-35.22444009780884,-3.522444009780884,-16.92357426991739,-1,-1,-1,-1
У сторожки тропинка повернула направо и спустилась к реке.,1,-50.06187629699707,-4.171823024749756,-21.76050580432173,-1,-1,-1,-1
Она сразу не стала использовать свой диплом.,1,-45.02231597900391,-5.627789497375488,-24.25460186248383,-1,-1,-1,-1
"У нее есть недостатки, но она неплохой человек.",1,-36.0358476638794,-3.60358476638794,-17.313414851327288,-1,-1,-1,-1
"Я звонил в дверь, но звонка не было.",1,-29.66559648513794,-2.966559648513794,-14.252829114773135,-1,-1,-1,-1
"Светай тогда быстрее, мы бы могли выйти раньше.",0,-59.460289478302,-5.405480861663818,-27.130139907935025,-1,-1,-1,-1
"Высунься и посмотри, что там за шум.",1,-39.76162433624268,-3.3134686946868896,-17.28327264493619,-1,-1,-1,-1
Иван сообщил Петру о полном успехе их замысла.,1,-46.217637062072754,-4.621763706207275,-22.20525326245654,-1,-1,-1,-1
"Особенно когда в полуторастах метрах позади лежал скелет ящера, убитого человеческим оружием.",0,-84.24907922744751,-4.9558281898498535,-29.795317575231543,-1,-1,-1,-1
По прибытию на вокзал Анита немедленно бросилась звонить матери.,0,-52.46613121032715,-4.372177600860596,-22.805568571969665,-1,-1,-1,-1
"И именно в это самое время он получил то спокойствие и довольство собою, к которым он тщетно стремился прежде.",1,-78.05892896652222,-3.548133134841919,-23.434331929664594,-1,-1,-1,-1
"Отдавая паспорт, я рискнул бы нарваться на ваше сопротивление.",0,-64.69062566757202,-4.312708377838135,-24.69098156979932,-1,-1,-1,-1
Сторонников новых будет искать.,1,-50.36871957778931,-7.195531368255615,-28.929232661156764,-1,-1,-1,-1
Чего ты поел и попил лимонада?,0,-50.69910717010498,-4.609009742736816,-23.13264672608552,-1,-1,-1,-1
Дисциплинарные взыскания применяются при неисполнении или при ненадлежащем исполнении работником своих обязанностей.,1,-47.0465886592865,-2.045503854751587,-13.719008131477132,-1,-1,-1,-1
"Как ты относишься к тому, чтобы пойти к врачу?",1,-28.92092227935791,-2.410076856613159,-12.571120854374682,-1,-1,-1,-1
Чего они достигли за столь долгий срок?,1,-37.39345693588257,-4.1548285484313965,-18.98515679554685,-1,-1,-1,-1
"Один умея поддерживать стабильность в стране, он не смог найти себе преемника.",1,-65.01789093017578,-4.063618183135986,-23.865934377146864,-1,-1,-1,-1
"Нельзя не обратиться ни к кому, когда чувствуешь себя таким не счастным.",0,-76.71520233154297,-4.794700145721436,-28.159633577477518,-1,-1,-1,-1
Близ дороги стоял трактор.,1,-37.48680257797241,-5.355257511138916,-21.53051422770776,-1,-1,-1,-1
Я читал около трех страниц.,0,-36.20550441741944,-6.034250736236572,-22.29366416969425,-1,-1,-1,-1
"Те, кто не изучает иностранный язык, лишён возможности читать в подлиннике шедевры мировой литературы.",0,-62.70065903663635,-2.985745668411255,-19.40056721444844,-1,-1,-1,-1
"Если ты требуешь, то любой из нас ей поможет.",0,-49.59137535095215,-4.132614612579346,-21.555992123959264,-1,-1,-1,-1
"Она грела руки вблизи батареи, поблизости от батареи, близко от батареи.",0,-61.36096000671387,-4.090730667114258,-23.420121802754988,-1,-1,-1,-1
Ваня отстает по математике.,1,-37.88034963607788,-5.411478519439697,-21.7565476568376,-1,-1,-1,-1
Между тем эксперты считают подобные меры популистскими и нереализуемыми.,1,-49.51417922973633,-3.300945281982422,-18.8984675011112,-1,-1,-1,-1
"Люди громко кричали свои лозунги у дворца, и царь вышел на это к толпе.",0,-78.11800384521484,-4.595176696777344,-27.627016867776547,-1,-1,-1,-1
"Я не хочу, чтобы так.",0,-26.54519200325012,-3.792170286178589,-15.246209193606932,-1,-1,-1,-1
"Он взял свой складной ножик, разрезал на ладони картошку на две равные части и подал своему спутнику.",1,-77.07707595825195,-3.351177215576172,-22.47604049423497,-1,-1,-1,-1
Я буду завтра в банке.,1,-32.94553756713867,-5.490922927856445,-20.28632834234064,-1,-1,-1,-1
"Между двух мраморных львов показалась сперва голова в капюшоне, а затем и совершенно мокрый человек в облепившем тело плаще.",1,-93.33117008209229,-3.7332468032836914,-25.75435674022885,-1,-1,-1,-1
"Я рад, что занятий не будет.",1,-35.315670013427734,-4.414458751678467,-19.025398784060947,-1,-1,-1,-1
"Серьезным претендентом на роль преемника Чехова мог бы оказаться председатель горсовета Сергей Михайлов, если бы не его, мягко говоря, натянутые отношения с коммунистами.",1,-108.0217146873474,-3.086334705352783,-23.68012955148789,-1,-1,-1,-1
"Если ее огорчало поведение мужа, она ничем этого не показывала.",1,-47.299877643585205,-3.378562688827514,-18.80953835963195,-1,-1,-1,-1
Письмо оборвалось на полуслове.,1,-24.880936861038208,-2.7645485401153564,-12.632383476522843,-1,-1,-1,-1
"В это время появились новые более совершенные машины, и кто-ни будь имел счастье работать с ними.",0,-84.02358198165894,-4.001122951507568,-25.998213972223372,-1,-1,-1,-1
Геофизики завершили и познакомили со своим исследованием научную общественность.,0,-64.67022657394409,-4.31134843826294,-24.683195686765877,-1,-1,-1,-1
"Я думаю, что он прав.",1,-22.71434998512268,-3.2449071407318115,-13.045968231368676,-1,-1,-1,-1
"Вежливо и заискивающе улыбаясь, сидел Тальберг против германского лейтенанта и говорил по-немецки.",1,-92.42979574203493,-4.018686771392822,-26.952966315134702,-1,-1,-1,-1
"Ты забыл, что у меня сегодня день рождения.",1,-27.947285175323486,-2.7947285175323486,-13.427266835011226,-1,-1,-1,-1
Она приняла его под свое покровительство.,1,-27.066293716430664,-3.383286714553833,-14.58126184115502,-1,-1,-1,-1
"Тут он взглянул на дверь в кабинет Берлиоза, бывшую около передней, и тут, как говорится, остолбенел.",0,-95.12552547454834,-3.523167610168457,-24.928611333379152,-1,-1,-1,-1
Я поеду на дачу или к знакомым.,1,-36.863868713378906,-4.607983589172363,-19.8594505704871,-1,-1,-1,-1
"И неожиданные открытия, случающиеся стоит только выехать из города и свернуть на боковую дорогу.",1,-73.85046482086182,-3.886866569519043,-24.361568136345625,-1,-1,-1,-1
Они вместе заявили о невозможности работать.,1,-40.77689790725708,-5.825271129608154,-23.420177773974125,-1,-1,-1,-1
Я давно не брился.,1,-24.3956995010376,-4.0659499168396,-15.021736076110006,-1,-1,-1,-1
"Когда я вхожу в этот огромный универмаг, я всегда теряюсь.",1,-47.34912109375,-2.959320068359375,-17.380308722295904,-1,-1,-1,-1
Он не успел отправить письмо.,1,-28.809350967407227,-4.801558494567871,-17.739457183345344,-1,-1,-1,-1
Мои знакомые хотели прийти всем.,0,-45.93332576751709,-7.655554294586182,-28.283603704344607,-1,-1,-1,-1
"Роте выяснить обстановку, сама не вступая в бой.",0,-63.14528846740723,-5.262107372283936,-27.44750132933008,-1,-1,-1,-1
Модель театра с фирменным фестивалем хороша и для города и театра.,0,-88.04605722427368,-5.869737148284912,-33.60523342886429,-1,-1,-1,-1
Вкус к большой политике к нему пришел более позднее.,0,-65.26673030853271,-5.93333911895752,-29.779463573753887,-1,-1,-1,-1
"Когда в окнах заполыхал багровый закатный свет, то музыка оборвалась.",0,-63.68310332298279,-3.7460649013519287,-22.52200623536764,-1,-1,-1,-1
Он раздражен по любому поводу.,0,-26.8792417049408,-3.8398916721344,-15.438070365016596,-1,-1,-1,-1
Я целовал ее три раза.,1,-29.4126033782959,-4.902100563049316,-18.1109119351659,-1,-1,-1,-1
Я принял его в свой дом.,1,-26.125097274780277,-3.732156753540039,-15.004928131838811,-1,-1,-1,-1
Я сел у пирога с капустой и приготовился его резать.,1,-52.01787757873535,-4.001375198364258,-21.600093170987645,-1,-1,-1,-1
Ваня хотел свалить вину за разбитое окно на Петю.,1,-54.03545570373535,-3.859675407409668,-21.488046639322427,-1,-1,-1,-1
"Трудно поверить, но с годами они все больше стесняются друг друга.",1,-49.86156821250916,-3.3241045475006104,-19.0310581953993,-1,-1,-1,-1
Картина изображает зимний пейзаж.,1,-33.84222984313965,-4.834604263305664,-19.43725687512304,-1,-1,-1,-1
Поезд следует ни из чего.,0,-45.02552652359009,-6.432218074798584,-25.86037412526165,-1,-1,-1,-1
Наконец-то я ее увидел.,1,-19.63041090965271,-2.804344415664673,-11.27471035991696,-1,-1,-1,-1
