Светит солнце и не холодно, но и не хочется идти гулять.	0	Expert	Syntax	Rusgram
Я уже полчаса тебя бужу.	1	Expert	0	Paducheva1996
Из того, что он заработал, он много пожертвовал церкви.	1	Expert	0	Rusgram
Читая исторические романы, события прошлых лет словно оживают в памяти.	0	Expert	Syntax	USE8
На работе нормально функционирующей системы смена руководства не дол- жна сказаться отрицательно.	1	Expert	0	Paducheva2013
Отец никогда не был в Москве.	1	Expert	0	Paducheva2013
Борис перестал бывать у Элен, ежедневно получал укоризненные записки от нее и все-таки целые дни проводил у Ростовых.	1	Expert	0	Seliverstova
Весь день я бродил по улицам довольный, возбуждённый, вечером пописал статью и отнёс на телеграф.	0	Expert	Semantics	Paducheva1996
В этом есть необходимость, так как очень много яблоков я набрала с собой.	0	Expert	Morphology	USE7
Покажи, я умираю от любопытства!	1	Expert	0	Paducheva1996
У меня сегодня занятия по английскому языку.	1	Expert	0	Seliverstova
Она стояла так вблизи, что я ощущала запах ее духов.	0	Expert	Semantics	Seliverstova
Он обратил внимание на эту женщину.	1	Expert	0	Paducheva2004
Он думал о том, что вот в его жизни было еще одно похождение или приключение, и оно тоже уже кончилось.	1	Expert	0	Paducheva1996
Если бы этот тяжелый железный лист упал на три-четыре метра ближе, он кого-нибудь убил бы.	1	Expert	0	Rusgram
Всякий школьник знает теорему Пифагора.	1	Expert	0	Rusgram
Мальчик кошку принес, а отец прогнал.	1	Expert	0	Testelets
Его давно не было в Москве.	1	Expert	0	Paducheva2013
Я утверждаю, что кто может объять необъятное.	0	Expert	Semantics	Paducheva1996
Колеса отвратительно скрежетали по щебню.	1	Expert	0	Paducheva2004
Петр Степанович, конечно, знал, что рискует, пускаясь в такие выверты.	1	Expert	0	Paducheva2004
Выбирай, я или он.	1	Expert	0	Paducheva2004
Было услышано его историю.	0	Expert	Syntax	Mitrenina
Он посильнее всех.	0	Expert	Morphology	Rusgram
Уличных звуков сюда не доносится.	1	Expert	0	Paducheva2004
К мельнице бежали люди, они пробирались по плотине и кричали ― Сенька в окно видел их ноги.	1	Expert	0	Paducheva2004
Среди сподвижников молодого царя, прежде хранившим верность своему повелителю, послышался возмущённый ропот.	0	Expert	Syntax	USE8
Искусственный алмаз получают из сырья, богатого углеродом.	1	Expert	0	USE5
Занятий, я рад, не будет.	0	Expert	Semantics	Paducheva1996
Павел Алексеевич уже перестал ждать какого-либо ответа.	1	Expert	0	Paducheva2013
Бой часов напомнил мне, что пора уходить.	1	Expert	0	Paducheva2004
Ты когда-нибудь ехал в Коломенское?	0	Expert	Semantics	Paducheva1996
Он готов отдать за нее жизнь.	1	Expert	0	Seliverstova
Чтобы встать пораньше, надо завтра завести будильник.	1	Expert	0	Testelets
За огородами следовали крестьянские избы.	1	Expert	0	Paducheva2004
Детские врачи рекомендуют переводить ребёнка на искусственное питание с десятимесячного возраста.	1	Expert	0	USE5
Он не заметил холода.	1	Expert	0	Paducheva2004
Почти в то же самое время и Афанасий Иванович Тоцкий опять обнаружил свое старинное желание жениться.	1	Expert	0	Paducheva2004
Егорушка подошел к столу и сел на скамью около чьей-то головы.	1	Expert	0	Seliverstova
Ни в одном номере телевизор не стоял.	1	Expert	0	Paducheva2013
Автор книги хотел как можно подробнее рассказать об этих людях, самих хозяевах своей судьбы.	0	Expert	Syntax	Testelets
Он был в страшном отчаянии.	1	Expert	0	Seliverstova
Как здесь очутился этот чемодан?	1	Expert	0	Paducheva2004
Есть одна удивительная женщина у нас в Покрове.	1	Expert	0	Seliverstova
Нельзя писать, когда тебе не пишется.	1	Expert	0	Rusgram
Ум мой бессознательно отказывался выводить всякие заключения из того, что я видел.	0	Expert	Semantics	Paducheva2013
Каждый редактор читает по рукописи.	1	Expert	0	Testelets
Дочь ответила на произнесённые родителями слова поддержки признательным взглядом.	1	Expert	0	USE5
Легко показать, что всякий иной путь длиннее этого.	1	Expert	0	USE7
За тот год добыча угля не возросла на 10 млн тонн, как было запланировано.	1	Expert	0	Paducheva1996
Поэтому надо согласиться с выводом, что надеяться на победу чисто парламентским путем наивно.	1	Expert	0	Paducheva2013
Есть за границей контора Кука.	1	Expert	0	Paducheva2013
Я прошу у вас прощенья за вчерашнее.	1	Expert	0	Paducheva1996
Она приняла его взгляды, привычки, вкусы.	1	Expert	0	Seliverstova
Причина события менее важна, чем само событие.	1	Expert	0	Paducheva2004
Погода, ей казалось, была плохая.	1	Expert	0	Paducheva1996
Это здание напоминает античный храм.	1	Expert	0	Paducheva1996
Охотник начал забывать о своем вечном страхе перед природой, которая давала ему все: жилище, пищу, одежду, жир для поддержания огня.	1	Expert	0	Paducheva2004
Я не сомневался, что операция, однако, увенчается успехом.	0	Expert	Semantics	Paducheva1996
Расплата с Андреем Антоновичем началась немедленно.	1	Expert	0	Paducheva2004
Сотрудники компании имели гарантированный отпуск.	1	Expert	0	USE5
Если вы поторопитесь, вы рискуете попасть к такому же Мельнику, от которого столь поспешно сбегаете.	1	Expert	0	Paducheva2004
Ни один коротышка не смог бы сорвать орех руками ― их надо было пилить пилой.	1	Expert	0	Testelets
У меня была возможность все видеть, самому оставаясь незамеченным.	1	Expert	0	Testelets
Пёс от счастья машет хвостом и протянул мне лапу.	0	Expert	Syntax	USE8
Анализ таких важных исторических событий должен быть всенепременно фактичным и должен строиться только на фактах.	1	Expert	0	USE5
Неси, какие есть, я уезжаю.	1	Expert	0	Paducheva1996
Сколько радости было в этой встрече.	1	Expert	0	Seliverstova
Он поставил перед собой задачу сделать это один.	1	Expert	0	Testelets
Он постоянно имеет при себе револьвер.	1	Expert	0	Paducheva1996
Только бы он быстро не понял, в чем подвох.	1	Expert	0	Paducheva2013
Но и остальные жители села не должны оказаться за бортом.	1	Expert	0	Paducheva2013
Пишу вам из деревни, куда заехал вследствие печальным обстоятельствам.	0	Expert	Syntax	USE8
У меня в памяти остался лишь небольшой отрывок из этого стихотворения.	1	Expert	0	USE5
Ты захотел посетить своего приятеля; но ты опоздал, amice, и мы уже имели с ним продолжительную беседу.	1	Expert	0	Seliverstova
Чего только не было: копченые окорока, настоящее салями, мясо, яблоки, пироги!	1	Expert	0	USE7
Некоторых читателей, забывшимся и потерявшим ход времени, библиотекарям приходится просить покинуть учреждение после закрытия.	0	Expert	Syntax	USE8
Жена не отдала мне ключи от гаража.	1	Expert	0	Paducheva2013
Это начало мне надоедать.	1	Expert	0	Paducheva1996
До выполнения ремонтных работ по замене повреждённых элементов необходимо в целях безопасности огородить опасную зону.	1	Expert	0	USE5
Ваня не решал задачу.	1	Expert	0	Paducheva2013
Дядя Сергей отличался от соседей только тем, что очень любил и гордился своей дочерью.	0	Expert	Syntax	USE8
Я полагаю, что он должен на ней жениться.	1	Expert	0	Seliverstova
Исполняя эту пьесу, было чувство радости, переполнявшее исполнительницу.	0	Expert	Syntax	USE8
Что запирается, так что инструментом не смогут воспользоваться без ведома владельца?	0	Expert	Syntax	Rusgram
Если бы он вскоре не понял свою ошибку, возникла бы опасная ситуация.	1	Expert	0	Paducheva2013
Он живет очень поблизости со мной.	0	Expert	Semantics	Seliverstova
Я сказал им, чтобы они шли, что ли.	0	Expert	Semantics	Paducheva1996
Король Хуссейн выбрал себе в преемники своего сына Абдуллу.	1	Expert	0	Paducheva2004
Девочка опять стояла у окна.	1	Expert	0	Seliverstova
Он встал около меня и начал выговаривать за опоздание.	1	Expert	0	Seliverstova
Лестницы чего поднимались из четырех углов зала?	0	Expert	Syntax	Lutikova
У меня написался диплом.	0	Expert	Semantics	Rusgram
Может, даже на дачу куплю старенький телевизор, лишь бы ни одного матча не пропустить.	1	Expert	0	Rusgram
Не приводится субстантивных доказательств каких-либо связей прежнего иракского режима с организацией бен Ладена.	1	Expert	0	Paducheva2013
Он вырос из ребенка в кого?	0	Expert	Syntax	Testelets
Их машина остановилась у города Клин, а затем двинулась дальше.	1	Expert	0	Seliverstova
Приехал директор института член-он.	0	Expert	Syntax	Testelets
Обернувшись назад, мне показалось, что пёс всё ещё идёт за мной, но никого не было.	0	Expert	Syntax	USE8
"В 9.15 слушайте рассказ Гайдара ""Дым в лесу""."	1	Expert	0	Paducheva1996
Тебе надо показаться врачу.	1	Expert	0	Paducheva2004
Обвинив во всем сотрудников, он одного уволил, а другому объявил выговор.	1	Expert	0	Testelets
Я принял его в свою группу.	1	Expert	0	Seliverstova
Он был одним из тех, кто не любили говорить по пустякам.	0	Expert	Syntax	USE8
Там нет никаких интересных задач.	1	Expert	0	Paducheva2013
Я обязательно отдам эти деньги.	1	Expert	0	Seliverstova
Нет, он меня не перебивал.	1	Expert	0	Paducheva2013
Теперь предстояло быть сплавленному на Землю совету насчет манных клецек.	1	Expert	0	Lutikova
Франция выводит свои войска из Берлина.	1	Expert	0	Paducheva1996
Меня могло бы здесь не быть.	1	Expert	0	Paducheva1996
Из баллона газ вытек.	1	Expert	0	Testelets
Он пришел весь мокрый.	1	Expert	0	Testelets
И каждый раз, когда раздавался какой-нибудь звук, даже самый слабый, старуха вздрагивала.	1	Expert	0	Seliverstova
Я просто не успел тебя пригласить.	1	Expert	0	Paducheva1996
Иван пришел на спектакль, несмотря на головную боль.	1	Expert	0	Testelets
Я бы посоветовал вам принимать гормональные средства, если бы у вас были хорошие анализы.	0	Expert	Semantics	Rusgram
Путешествуя по Крыму и посетив Новый Свет, Коктебель и Бахчисарай, у меня появилось много новых друзей из числа местных жителей.	0	Expert	Syntax	USE8
Ферме расширяет свои посевные площади на 20 га.	1	Expert	0	Paducheva1996
Память мне изменяет, и я уже начинаю забывать и путать имена.	1	Expert	0	Paducheva2004
Он не будет тормозить резко.	1	Expert	0	Paducheva2013
Вдруг они заметили, что он остановился.	1	Expert	0	Paducheva1996
Незадолго до отпуска мы детально изучили предложения туристических фирм, помещённых в рекламные буклеты.	0	Expert	Syntax	USE8
Потому что это требует готовности клиентов, пока таких прецедентов нет.	0	Expert	Syntax	Rusgram
Рядом с ним стоял какой-то высокий молодой человек, и они о чем-то очень оживленно разговаривали.	1	Expert	0	Seliverstova
Вследствие этого решено было летом уехать всей семьей в Самарские степи, где у папа было имение.	1	Expert	0	Testelets
Мы сейчас проезжаем Аникеевку.	1	Expert	0	Paducheva2004
Он часто сюда приходит.	1	Expert	0	Seliverstova
Адвокат был нанят подследственным, чтобы отстаивать его интересы.	1	Expert	0	Testelets
Варвара была умна и необыкновенно красива.	1	Expert	0	Paducheva2013
Загранпаспорт необходимо заменить по истечению срока его действия.	0	Expert	Syntax	USE8
Люди, стоящие поблизости от меня, бросились бежать.	1	Expert	0	Seliverstova
Студенты-дипломники Веймарского университета создали компьютерный проектор, который показывает как кинофильмы, а также телепередачи на любой поверхности.	0	Expert	Syntax	USE8
Надо вырабатывать навыки дипломатичного поведения.	1	Expert	0	USE5
Люди заселили Южную Америку в результате одной миграционной волны вскоре после того, как их предки впервые приходили из Сибири в Западное полушарие.	0	Expert	Syntax	USE8
После ужина пили чай и просматриваем газеты, только что привезенные с почты.	0	Expert	Syntax	USE8
Я взял из его портфеля свои собственные книги.	1	Expert	0	Seliverstova
Он даже не поздоровался.	1	Expert	0	Paducheva2013
Анна и Сергей собрался отправиться в горы, чтобы восстановить силы после всего произошедшего и просто полюбоваться красотой природы.	0	Expert	Syntax	USE8
Навстречу группы туристов выдвинулся отряд спасателей.	0	Expert	Syntax	USE8
Мы считаем диктат с вашей стороны совершенно недопустимым.	1	Expert	0	USE5
Я испугался его приходу.	1	Expert	0	Paducheva2004
Мать взглянула на женщину, это была Самойлова.	1	Expert	0	Seliverstova
В те годы каждая пара туфлей, каждая юбка были проблемой.	0	Expert	Morphology	USE7
Скоро он не пришел.	1	Expert	0	Paducheva2013
Он несет два арбуза.	1	Expert	0	Paducheva1996
Через минуту кофе будет здесь.	1	Expert	0	Paducheva2004
Если мысленно проследить обратный путь метеоров, то оказалось, что все они вылетают из одной области неба — созвездия Персея.	0	Expert	Syntax	USE8
Уж не отравы ли боитесь?	1	Expert	0	Paducheva2013
Я беру у вас эту книгу.	1	Expert	0	Paducheva1996
Близко от нее гвоздики казались особенно и как-то неестественно яркими.	0	Expert	Semantics	Seliverstova
На заведующего самого поступают жалобы.	1	Expert	0	Testelets
Он хочет жениться на француженке.	1	Expert	0	Seliverstova
Я прочел его, том за томом, на третьем курсе и сразу же, на всю жизнь был захвачен.	1	Expert	0	Paducheva2004
Ивану не удалось попасть на концерт Макаревича.	1	Expert	0	Paducheva2013
Я поставил фонарь около ведра.	1	Expert	0	Seliverstova
В этот момент окно было открыто и мы наслаждались прохладой вечера.	1	Expert	0	Paducheva2004
Я взялся за перила.	1	Expert	0	Seliverstova
Он делал гимнастику, потом час-два работал, а после этого бежал к реке купаться.	1	Expert	0	Paducheva1996
Есть о чем рассказывать!	1	Expert	0	Paducheva2013
Несмотря на рассветный час, людей было много: какая-то конная часть двигалась шагом к заставе.	1	Expert	0	USE5
Вблизи лошади стояла собака.	0	Expert	Semantics	Seliverstova
Ехали мы уже давно.	1	Expert	0	Paducheva2004
Они не замечали меня.	1	Expert	0	Paducheva2013
Чтобы получить живительный заряд положительной энергии, посмотрите наше представление.	1	Expert	0	USE5
Вдруг она, по счастью, увидала мальчика на противоположном тротуаре.	1	Expert	0	Paducheva1996
Что главное требование крестьянства?	0	Expert	Syntax	Rusgram
Если бы его убили вдалеке от города, этот пакет с деньгами не мог бы быть подброшен так скоро.	1	Expert	0	Testelets
Геологическая партия была на базе.	1	Expert	0	Paducheva2004
После этого она захромала.	0	Expert	Semantics	Paducheva1996
Этот институт находится близко от метро «Академическая».	1	Expert	0	Seliverstova
Отклонений от нормы не было замечено.	1	Expert	0	Paducheva2013
Он мужественно перенес наказание.	1	Expert	0	Seliverstova
До конца матча осталось 5 минут.	1	Expert	0	Paducheva1996
Чего только не было: копчёные окороки, настоящее салями, мясо, яблоки, пироги!	0	Expert	Morphology	USE7
Просмотрев документ, у меня возникло сомнение в его подлинности.	0	Expert	Syntax	USE8
Он быстро научился решать эти задачи.	1	Expert	0	Testelets
Абсолютно никакие проблемы нельзя решить с помощью террора.	1	Expert	0	Paducheva2013
Но, уже поняв, что это морковь, она понюхала пучок, как букет роз, и продолжала раскланиваться, как будто ничего не случилось.	1	Expert	0	Rusgram
Она достала из сумки деньги и протянула их продавцу.	1	Expert	0	Seliverstova
С этой ночи началась для него новая жизнь.	1	Expert	0	Paducheva2004
Ваши рыжие волосы примелькаются и вас начнут просто бить.	1	Expert	0	Testelets
Ответа мы не получили.	1	Expert	0	Paducheva2013
Место встречи — возле расписания.	1	Expert	0	Testelets
Он не спасет утопающего прыжком в воду.	1	Expert	0	Paducheva2013
Это чай, который ты попробовал торт и не допил.	0	Expert	Syntax	Rusgram
Пакет содержит ценные документы.	1	Expert	0	Paducheva1996
Я приказываю вам молчать.	1	Expert	0	Testelets
Проскользнувший человек мимо меня быстро скрылся за углом, так что я даже не успел разглядеть его как следует.	0	Expert	Syntax	USE8
Все как будто ждали, что нe будет ли он ещё петь.	0	Expert	Syntax	USE8
Как будто бы в меня вселилась другая, посторонняя мне женщина, а я, настоящая Я, только с ужасом прислушивалась и приглядывалась к ней.	1	Expert	0	Seliverstova
Уж не знаю, почему я так много стала задавать вопросов подловить тебя.	0	Expert	Syntax	Testelets
Кот лежит, накрыв нос кончиком хвоста.	1	Expert	0	Testelets
В результате она так и не получила диплома.	1	Expert	0	Paducheva2013
Северо-восточнее села располагаются образованные болота путём оседания песков.	0	Expert	Syntax	USE8
Используя метафоры и сравнения, нам интереснее читать текст.	0	Expert	Syntax	USE8
Ашот лежал около меня, спал.	1	Expert	0	Seliverstova
Я первыми узнал, что ребята пришли к финишу.	0	Expert	Syntax	Testelets
Итак, эффектность, сценичность есть необходимые условия оперы.	1	Expert	0	USE5
Он не утомит тебя разговором.	1	Expert	0	Paducheva2013
Можно пойти на концерт.	1	Expert	0	Paducheva2013
Я всегда получаю удовольствие, когда читаю его работы.	1	Expert	0	Seliverstova
Я понимаю, что он здесь был.	0	Expert	Semantics	Seliverstova
Тут у самого входа на Бронную со скамьи навстречу редактору поднялся тот самый гражданин, что тогда при свете солнца вылупился из мирного зноя.	1	Expert	0	Paducheva1996
Дядя самых мой честных правил.	0	Expert	Syntax	Testelets
Вечной красою сияет природа и удивляет нас своим величием.	1	Expert	0	USE5
Выход первого издания книги был довольно драматичным, почти детективным.	1	Expert	0	USE5
Мальчишка, катавшийся на велосипеде и который с него упал, сидел рядом с мамой, прикрывая разбитое колено.	0	Expert	Syntax	USE8
Отец не был на море, когда там началась гроза.	1	Expert	0	Paducheva2013
Он вспоминал прошлое, забывая править лодкой рулем.	0	Expert	Syntax	Testelets
Отсюда я впервые увидел его во весь рост.	1	Expert	0	Paducheva2004
Лошади, прозябнув, не стояли на месте.	1	Expert	0	Paducheva1996
Головка приподнялась, Германн увидел свежее личико и черные глаза.	1	Expert	0	Paducheva2004
Я воспринял, что он прав.	0	Expert	Semantics	Seliverstova
Приноси книги в аудиторию.	0	Expert	Semantics	Paducheva1996
Ей не спалось по ночам, и мне не спалось.	1	Expert	0	Rusgram
У обоих спортсменок были здесь учётные карточки, так как обе были местными.	0	Expert	Morphology	USE7
В географическом смысле Малая земля не существует.	1	Expert	0	Paducheva2013
И.С. Тургенев в своих романах исследовал проблемы, волнующих многих его современников.	0	Expert	Syntax	USE8
И вы будете смеяться, но такие машины уже строятся аж с двух тысячи первого года.	0	Expert	Morphology	USE7
В это время у соседей послышался шум.	1	Expert	0	Seliverstova
Целыми днями смотрит в окно.	1	Expert	0	Paducheva2004
К сожалению, его нет дома.	1	Expert	0	Paducheva1996
Иван не отправил письмо.	1	Expert	0	Paducheva1996
Почтальон приходил в 8 утра.	1	Expert	0	Paducheva1996
Ему многое нужно узнать от француженки, очень многое.	1	Expert	0	Paducheva1996
Он вылил лейку воды на клумбу.	1	Expert	0	Testelets
Все три дня она провела возле Белого дома.	1	Expert	0	Seliverstova
Он был утешен кем-то.	1	Expert	0	Paducheva2004
Над столом висела картина.	1	Expert	0	Seliverstova
Показывайте нам, пожалуйста, нашу комнату!	0	Expert	Semantics	Paducheva1996
Он научился быстро решать эти задачи.	1	Expert	0	Testelets
За тот год добыча угля не возросла на 10 млн тонн.	0	Expert	Semantics	Paducheva1996
Суть Государственного совета определена в его названии — он должен давать советы, к которым президент может, но не обязан прислушиваться.	1	Expert	0	Paducheva2013
Петя покрасил дачу, а Коля отремонтировал машину Иванова.	1	Expert	0	Testelets
Естественно, коммерсанты категорически отрицают какую-либо связь между двумя фирмами.	1	Expert	0	Paducheva2013
Виктор выручил меня, сказав, что я в отпуске.	1	Expert	0	Paducheva2004
Это оттого, что ты работаешь много.	1	Expert	0	Rusgram
Егерь косил глазом на соседа.	1	Expert	0	Paducheva2004
Всю осень город кишел иностранцами.	1	Expert	0	Paducheva1996
Забытые воспоминания можно вернуть, если активировать клетки, отвечающие за доступ к хранящейся информации в мозге.	0	Expert	Syntax	USE8
Его беседы имели для меня неизъяснимую прелесть.	1	Expert	0	Seliverstova
Министр пригласил журналистку, дать ей интервью.	0	Expert	Syntax	Testelets
Его еще не прочитал этой статьи.	0	Expert	Syntax	Testelets
Рассмеёмся мы в ответ на шутку или же просто улыбнёмся, во многом зависит от серотониновых генов, доставшимся нам от родителей.	0	Expert	Syntax	USE8
Участие в форуме столь представительной аудитории обусловлено глобальной важностью вопросов защиты и сохранения водных ресурсов страны.	1	Expert	0	USE5
Организм человека, в котором работают сложные биохимические механизмы, требуют ежедневного поступления необходимых питательных веществ.	0	Expert	Syntax	USE8
Взглянь на рисунок и вырежи из тонкого картона точно такие же очки.	0	Expert	Morphology	USE7
Под затрудненным дыханием подразумевается неприятное ощущение сложности выполнения вдоха или выдоха.	1	Expert	0	USE5
Близ памятника под землей прорвало водопровод.	0	Expert	Semantics	Seliverstova
Если ты заручишься поддержкой любого из них, успех тебе обеспечен.	1	Expert	0	Seliverstova
Враги Пушкина не имеют оправдания.	1	Expert	0	Seliverstova
Каким объемом средств вы желаете рискнуть и сколько прибыли хотели бы получить?	1	Expert	0	Paducheva2004
Гости были приглашены Машей.	1	Expert	0	Testelets
Весь он как будто воздушный и стоит более шестиста лет.	0	Expert	Morphology	USE7
В то время он пил стакан воды.	0	Expert	Semantics	Paducheva1996
Он решил эту задачу.	1	Expert	0	Paducheva2004
Первый огонек блеснул вдали, на противоположной горе, в одиноком домике близ шлагбаума.	1	Expert	0	Seliverstova
Она сразу вспомнила, что в мире есть радость.	1	Expert	0	Seliverstova
Иван признал свою вину перед сыном.	1	Expert	0	Paducheva2004
Опасность поскользнуться на льду или соскользнуть по нему вместе с тонким слоем покрывающего его снега увеличивалась с каждым шагом.	1	Expert	0	USE7
Конференция происходила в маленьком городке вблизи Нью-Йорка.	1	Expert	0	Seliverstova
Где-то за спиной раздался воинственный клич атамана и дробный цокот копыт.	1	Expert	0	USE5
Он не хочет что-либо предпринимать.	1	Expert	0	Paducheva2013
В ночи едва различался силуэт Адмиралтейства.	1	Expert	0	USE5
Он имеет только одну руку.	1	Expert	0	Seliverstova
Я прочел статью, и теперь все знаю.	1	Expert	0	Paducheva1996
Я считаю, что он, несомненно, прав.	1	Expert	0	Paducheva1996
Мы что-нибудь придумаем.	1	Expert	0	Rusgram
Он не спас семью отказом от наследства.	1	Expert	0	Paducheva2013
Наконец, вижу сквозь стекло двух сидящих женщин.	1	Expert	0	Paducheva2004
Чем же мы занимаемся с тобой все эти годы после школы?	1	Expert	0	Paducheva1996
Эта закономерность была подмечена им первой.	1	Expert	0	Testelets
Мало кто имел какое бы то ни было представление о предмете.	1	Expert	0	Paducheva2013
Все, кто присутствовал на заседании Учёного совета, убедился в обоснованности отклонения диссертации.	0	Expert	Syntax	USE8
Не стоит принижать заслуг тренера в победе его воспитанников — юных футболистов — в матче с более опытным соперником.	1	Expert	0	USE5
Наш спор решат пистолеты.	1	Expert	0	Paducheva2004
С наступлением темноты дозоры русских начинают не стрелять в ответ на каждое шевеление листьев, на каждую хрустнувшую ветку.	0	Expert	Semantics	Paducheva2004
Теперь появился новый лекарственный препарат.	1	Expert	0	Paducheva2004
Он не упомянул твоей подруги.	1	Expert	0	Paducheva2013
И все же, - спрашивала Лора, — почему ты уехала?	1	Expert	0	Testelets
Пятна от чая с трудом отстирываются.	1	Expert	0	Paducheva2004
Ну что мне за диковинка кабан!	1	Expert	0	Paducheva1996
Маша, одетая в розовое платьице, выходит из подъезда и пошла вдоль по тротуару к детской площадке.	0	Expert	Syntax	USE8
Король Хуссейн выбирает себе в преемники своего сына Абдуллу.	1	Expert	0	Paducheva2004
Осина –– дерево ненадежное, но он все-таки рискнул: подпрыгнул и ухватился за ветку.	1	Expert	0	Paducheva2004
Мне вспомнился город моего детства и те самые знаменитые глиняные свистульки, которыми торговали на базарах.	1	Expert	0	USE5
Иван Андреевич внимательно осмотрелся и идёт прямо к столу, о котором только что говорили свидетели.	0	Expert	Syntax	USE8
О таких, как Дергачев, я вырвал у него раз заметку, что они ниже всякой критики.	1	Expert	0	Paducheva1996
Гуманитарные науки изучают различные аспекты человеческого бытия.	1	Expert	0	USE5
Брюки у пояса мне узки.	0	Expert	Semantics	Seliverstova
Илья и Света поцеловались.	1	Expert	0	Testelets
Где я имею право загорать голый?	1	Expert	0	Lutikova
Дипломатические отношения между Россией и США были установлены в 1807 году.	1	Expert	0	USE5
Я подписал договор, не читая его, и только спустя день задумался: я согласился под чем?	0	Expert	Syntax	Testelets
Даже если бы я рискнул оставить Розалинду и Петру, чтобы выйти на разведку, то вряд ли мне удалось бы вернуться.	1	Expert	0	Paducheva2004
О многих своих открытиях, ввиду их закрытого характера, пока существует враждебный лагерь, я, естественно, не могу рассказать.	1	Expert	0	USE5
Оставь его дома, чтобы он не раздражал меня глупыми шутками.	1	Expert	0	Paducheva2013
Я запретил сыну смотреть телевизор для его же пользы.	1	Expert	0	Testelets
Он шел около нее и держал над ней зонт.	1	Expert	0	Seliverstova
Что ты тут сделаешь!	1	Expert	0	Seliverstova
Нужно постоянно следить за ихней работой, держать наготове штат ремонтников.	0	Expert	Morphology	USE7
Не зная китайской жизни, китайских традиций, читателю эта мысль может показаться странной.	1	Expert	0	Testelets
Я не буду стирать полотенце.	1	Expert	0	Paducheva2013
Я предложила ей жить в моей комнате.	1	Expert	0	Seliverstova
Кого я уже не обижу дотошностью своего недоброго глаза?	1	Expert	0	Paducheva2013
Гончарова обратила на себя внимание царя.	1	Expert	0	Paducheva2004
Одним словом, мне невыразимо тяжело было иметь с ним какие-либо отношения.	1	Expert	0	Paducheva2013
Я дал ему пощечину.	1	Expert	0	Seliverstova
Он сидел за столом и ел несколько слив.	0	Expert	Semantics	Paducheva1996
Как только я покажусь из-за угла, включайте камеру.	1	Expert	0	Rusgram
Жилищные условия формируют здоровье представителей нескольких поколений семьи.	1	Expert	0	USE5
Уже не в первый раз российская женская сборная по баскетболу одерживает впечатляющую победу над командой соперниц.	1	Expert	0	USE5
Эта речка впадала в небольшое озеро.	1	Expert	0	Paducheva1996
Я показал этот текст студентам, самим специалистам в эскимосском языке.	0	Expert	Syntax	Testelets
Она невольно сравнила себя с этой ухоженной красивой женщиной ― простые джинсы, рубашка не первой свежести, спутанные волосы, лицо без косметики.	1	Expert	0	Paducheva2013
Я был несколько раз в ихней квартире.	0	Expert	Morphology	USE7
Приняв ванну, она села завтракать.	1	Expert	0	Seliverstova
Он съел одну грушу.	1	Expert	0	Paducheva1996
Когда ты позвонил, я не спал.	1	Expert	0	Paducheva2013
Он отказывался от всех предложений.	1	Expert	0	Paducheva2013
Она никого не хотела иметь около себя.	1	Expert	0	Seliverstova
В болотистой почве содержится мало кислорода и питательных веществ, необходимых растениям.	1	Expert	0	USE5
Мы дарим подарок каждый пятьсотый заказ, определяемый по номеру накладной.	0	Expert	Morphology	USE7
Придется, если откроешь свое дело, всем взятки давать.	1	Expert	0	Testelets
Я дал приказ отступать.	1	Expert	0	Seliverstova
Ваше присутствие помешало мне произнести слово «Позор!» громко.	1	Expert	0	Paducheva2013
Особенно когда в полутораста метрах позади лежал скелет ящера, убитого человеческим оружием.	1	Expert	0	USE7
Вероятно, я ее обидел каким-нибудь необдуманным глупым словом.	1	Expert	0	Seliverstova
Глядя на старуху, Яков почему-то вспомнил, что за всю жизнь он, кажется, ни разу не приласкал ее.	1	Expert	0	Paducheva1996
Пруста очень трудно читать.	1	Expert	0	Paducheva1996
Звоните и уходите отсюда.	1	Expert	0	Paducheva1996
Древний город был окружён земляным валом.	1	Expert	0	USE5
Я ехал на перекладных из Тифлиса.	1	Expert	0	Paducheva1996
М.Ю. Лермонтов писал романтические поэмы.	1	Expert	0	USE5
Я не знаю, пишет ли Саша статью.	1	Expert	0	Testelets
Стандарт более сложен для соблюдения, но производитель берет на себя эти обязательства для сохранения своей конкурентоспособности.	1	Expert	0	Lutikova
На торжественную выдачу дипломов пришли родственники выпускников каждого по нескольку человек.	0	Expert	Syntax	Testelets
Она сидела за столом и кормила двоих детей.	1	Expert	0	Paducheva1996
Поселок расположен вдалеке от реки.	0	Expert	Semantics	Seliverstova
Нужно будет поставить летние рамы с сеткой; и дверь занавесить тюлем что ли.	1	Expert	0	USE7
Мало кто может работать.	1	Expert	0	Paducheva2013
Завтра я буду иметь демонстрацию.	0	Expert	Semantics	Seliverstova
Долгое время они нуждались.	1	Expert	0	Paducheva1996
Кто ты не знаешь, как работает?	0	Expert	Syntax	Testelets
Я своими полуслепыми глазами и то вижу, что рубашка неглаженая.	1	Expert	0	Paducheva2004
Подозреваемый, продолжая отрицать свою вину, заявил, что ему не под чем соглашаться.	0	Expert	Syntax	Testelets
Решить задачу удалось не всем.	1	Expert	0	Paducheva2013
Никакая катастрофа не произойдет.	1	Expert	0	Paducheva2013
Я заказывал не кофе и не чай, а томатный сок.	1	Expert	0	Testelets
